category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
payroll,79.5,108.8,122.7,154.3,107.9,121.0,116.3,111.7,129.1,156.1,112.8,112.8
employee_benefits,42.8,42.3,51.8,54.3,43.0,42.8,40.7,38.3,38.4,52.8,39.5,42.3
pension,3.7,-6.5,4.0,55.8,-7.4,-2.1,-6.1,-1.6,422.8,111.8,0.8,0.8
purchases_of_services,39.6,31.6,84.1,68.8,52.1,71.0,50.9,59.3,73.8,85.4,59.1,63.0
materials_equipment,3.2,5.0,8.5,9.1,4.4,4.6,5.0,5.6,6.6,7.7,6.4,9.4
contributions_indemnities,19.4,4.6,4.2,9.9,4.4,14.9,2.3,3.4,9.8,4.7,51.3,21.8
debt_service_short,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
debt_service_long,18.7,66.5,0.1,0.0,10.5,9.2,21.0,3.8,0.5,0.1,0.0,2.7
interfund_charges,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,14.4,0.4,5.4
advances_misc_payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7
current_year_appropriation,207.2,252.3,275.5,352.2,214.8,261.3,230.5,221.1,681.6,433.6,271.1,259.7
prior_year_expenditures_against_encumbrances,48.1,19.0,18.2,7.1,3.2,4.5,6.8,7.2,5.0,3.8,3.2,2.8
prior_year_salaries_vouchers_payable,22.8,33.6,2.1,18.1,-23.3,23.1,10.9,0.0,0.0,0.0,0.0,0.0
total_disbursements,278.2,304.9,295.7,377.4,194.7,288.9,248.3,228.2,686.5,437.4,274.3,262.5
