category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
payroll,81.1,118.2,170.6,125.0,112.8,124.0,122.3,114.9,157.5,108.9,125.6,139.9
employee_benefits,49.6,42.0,44.0,47.8,31.9,47.5,40.8,37.3,54.7,69.1,37.5,39.6
pension,3.7,-7.9,-6.5,67.8,-6.6,-1.1,-7.2,-5.6,575.9,-2.9,-1.8,2.5
purchases_of_services,44.4,32.0,77.9,68.1,55.6,75.4,50.6,48.2,83.4,41.6,66.7,86.7
materials_equipment,3.1,3.0,7.6,7.5,5.7,8.2,3.1,6.1,6.4,5.3,8.0,13.6
contributions_indemnities,14.2,5.8,10.4,39.0,14.6,3.4,3.0,4.0,14.4,6.0,70.6,7.7
debt_service_short,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
debt_service_long,77.4,0.9,0.1,0.0,13.0,8.9,23.0,0.5,0.0,-0.0,1.0,12.1
interfund_charges,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7,4.5
advances_misc_payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_year_appropriation,273.7,194.1,304.2,355.2,227.1,266.1,235.5,206.0,892.4,227.9,308.3,311.2
prior_year_expenditures_against_encumbrances,27.9,21.2,10.9,7.5,7.6,2.6,13.8,1.2,5.0,1.4,0.9,1.4
prior_year_salaries_vouchers_payable,73.9,7.1,-25.0,3.4,8.3,-4.3,23.1,-5.4,-27.9,36.6,0.0,0.0
total_disbursements,375.5,222.4,290.2,366.1,242.9,264.5,272.5,201.7,869.4,265.9,309.2,312.6
