category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
payroll,69.7,172.3,133.4,127.2,135.9,121.6,179.9,122.6,127.9,123.4,143.5,135.9
employee_benefits,45.8,36.2,65.6,33.7,42.2,46.2,47.0,43.5,47.0,54.5,55.1,52.0
pension,3.7,-6.5,4.8,64.2,-6.0,-2.5,-6.5,-2.7,611.7,-3.0,-3.1,-2.6
purchases_of_services,42.6,50.8,76.3,89.1,61.0,48.2,61.3,50.3,87.8,52.2,57.3,75.4
materials_equipment,3.0,3.8,8.5,6.8,5.3,6.1,6.9,5.6,5.9,5.6,8.6,8.9
contributions_indemnities,14.3,5.0,10.2,8.8,11.5,5.0,5.5,10.6,2.9,4.6,109.0,9.1
debt_service_short,0.0,0.1,0.1,0.0,0.0,0.1,0.4,0.0,0.1,0.0,0.0,4.4
debt_service_long,96.1,0.5,0.0,0.6,9.2,7.4,31.2,0.5,0.0,0.8,0.0,5.8
interfund_charges,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,5.9
advances_misc_payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0
current_year_appropriation,275.5,262.2,298.9,330.4,259.2,232.1,325.6,230.3,883.4,238.5,378.3,304.8
prior_year_expenditures_against_encumbrances,38.3,25.3,19.3,9.0,6.7,3.4,4.3,5.2,1.7,1.5,1.0,2.0
prior_year_salaries_vouchers_payable,77.4,-24.5,-9.5,89.8,31.0,5.8,-26.1,-2.3,8.1,17.1,0.0,0.0
total_disbursements,391.2,263.0,308.8,429.2,296.8,241.2,303.9,233.1,893.3,257.1,379.3,306.8
