category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
payroll,60.0,151.2,105.8,115.8,105.1,101.8,155.0,102.4,104.3,94.8,112.9,160.4
employee_benefits,37.7,45.2,35.8,51.6,38.4,64.7,49.3,38.3,41.7,34.2,36.7,31.0
pension,3.7,383.0,-2.6,18.5,-2.11,-2.6,0.4,-2.7,-2.6,55.9,-2.7,12.5
purchases_of_services,23.9,73.0,82.6,89.7,109.3,97.2,99.9,67.3,95.3,81.2,109.1,87.2
materials_equipment,5.8,8.5,6.8,6.0,5.6,8.5,5.6,6.4,8.3,5.7,6.3,2.6
contributions_indemnities,18.1,5.3,7.6,2.4,0.1,6.2,0.7,5.3,1.6,8.2,40.5,18.7
debt_service_short,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
debt_service_long,8.1,2.3,18.8,0.4,7.2,2.3,7.0,9.9,19.1,3.7,14.7,2.0
interfund_charges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,32.2
advances_misc_payments,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_year_appropriation,185.6,646.5,255.0,282.4,263.6,278.1,317.9,228.8,264.4,283.6,317.5,354.7
prior_year_expenditures_against_encumbrances,60.3,37.7,12.3,11.5,8.0,21.5,4.5,4.8,4.7,5.3,4.3,4.5
prior_year_salaries_vouchers_payable,67.9,48.3,11.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total_disbursements,313.9,730.5,279.2,294.9,271.6,299.6,322.4,231.8,269.0,288.9,321.8,359.3
