category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
payroll,83.2,110.2,113.9,105.0,100.1,140.3,105.7,99.1,107.0,99.0,98.1,147.1
employee_benefits,40.0,34.0,42.4,41.3,36.6,45.0,43.2,36.7,40.3,36.5,37.7,36.1
pension,3.7,-3.4,10.9,66.1,0.0,0.0,3.7,0.0,305.1,93.9,0.0,0.0
purchases_of_services,52.9,68.2,63.1,96.3,101.0,77.8,88.8,87.2,95.4,83.9,90.7,74.2
materials_equipment,1.9,4.2,7.6,7.2,7.6,6.1,5.1,5.3,6.1,5.7,5.9,5.2
contributions_indemnities,15.1,5.1,3.4,3.9,3.0,6.9,2.0,5.2,8.1,11.3,28.7,12.8
debt_service_short,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
debt_service_long,34.7,1.1,11.1,0.6,1.8,4.1,5.2,25.2,1.2,0.6,15.0,9.8
interfund_charges,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advances_misc_payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_year_appropriation,234.0,219.4,252.4,320.5,250.0,280.2,253.6,258.6,563.3,330.8,276.1,296.3
prior_year_expenditures_against_encumbrances,51.9,31.1,8.8,7.8,5.2,11.3,6.8,2.7,4.9,4.2,2.7,2.4
prior_year_salaries_vouchers_payable,55.2,45.9,-1.1,1.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total_disbursements,341.1,296.4,260.1,330.1,255.6,291.5,260.4,261.3,568.1,335.0,278.8,298.7
